Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,2,4,7,3,3,0,0
4,196.5000,3,72.5000,245,7569.2486,0.0076,0.0165,4.7709,0.0,11,3,2,1,13,3,1,0
16,427.0667,3,111.0000,122,3492.3163,0.0065,0.0158,86.5777,0.0,11,1,1,1,3,3,0,0
12,214.0500,0,0.0000,33,536.3227,0.0073,0.0159,0.0000,0.0,12,1,1,1,2,3,0,0
2,92.0000,2,59.5000,39,2207.7571,0.0098,0.0236,0.0000,0.0,12,3,2,1,2,3,0,0
6,86.5833,2,160.0000,41,1119.8542,0.0045,0.0120,27.0399,0.0,11,2,2,9,8,2,1,0
9,65.1667,0,0.0000,123,5969.5732,0.0015,0.0139,10.6924,0.0,11,2,1,1,2,2,0,1
6,218.6667,0,0.0000,24,1737.0000,0.0069,0.0152,23.5160,0.0,11,1,1,6,10,3,1,1
0,0.0000,0,0.0000,113,5178.5317,0.0039,0.0302,0.0000,0.0,11,2,2,3,2,3,0,1
0,0.0000,0,0.0000,10,426.5000,0.0000,0.0200,0.0000,0.0,11,2,2,1,2,2,0,0
4,56.5000,2,8.0000,9,198.2500,0.0182,0.0364,0.0000,0.0,11,1,8,3,6,3,1,0
2,57.5000,0,0.0000,16,1226.0000,0.0000,0.0125,143.4767,0.0,12,2,2,9,2,2,1,1
0,0.0000,0,0.0000,10,108.9167,0.0200,0.0400,0.0000,0.0,11,2,4,1,10,3,0,0
2,115.8889,2,45.5000,26,1198.0241,0.0039,0.0300,14.5027,0.0,11,3,2,1,2,3,0,0
0,0.0000,0,0.0000,60,2606.7795,0.0067,0.0219,0.0000,0.0,12,2,2,3,2,3,0,0
4,131.0000,0,0.0000,10,285.5000,0.0333,0.0833,0.0000,0.0,12,3,2,4,3,3,0,0
12,202.2500,0,0.0000,175,4877.1226,0.0069,0.0148,0.0000,0.0,11,2,2,4,2,3,1,1
0,0.0000,4,8.0000,66,1514.8363,0.0229,0.0449,0.0000,0.0,12,2,2,6,2,3,0,0
0,0.0000,0,0.0000,3,896.5000,0.0000,0.0333,0.0000,0.0,12,2,2,3,3,3,0,0
3,89.5000,0,0.0000,48,1572.2000,0.0177,0.0389,20.1139,0.0,11,4,2,1,3,3,0,1
2,30.0000,1,0.0000,24,567.2500,0.0000,0.0115,0.0000,0.0,12,2,5,1,2,3,0,0
0,0.0000,0,0.0000,159,5878.9406,0.0090,0.0186,0.0000,0.0,11,3,2,1,2,3,0,1
0,0.0000,0,0.0000,25,314.6964,0.0000,0.0157,0.0000,0.0,12,2,2,3,2,3,1,0
0,0.0000,0,0.0000,31,445.6250,0.0194,0.0303,0.0000,0.0,11,2,2,2,3,3,0,0
4,302.5000,0,0.0000,15,257.1667,0.0500,0.0488,0.0000,0.0,12,3,2,7,3,3,0,0
2,39.5000,0,0.0000,28,986.9333,0.0442,0.0570,0.0000,0.0,12,1,1,3,2,3,0,0
5,140.2500,4,282.0000,4,213.5000,0.0000,0.0091,0.0000,0.0,11,3,2,1,2,2,0,1
0,0.0000,0,0.0000,13,549.2000,0.0192,0.0454,0.0000,0.0,11,3,2,6,2,3,0,0
3,38.5000,0,0.0000,15,130.0500,0.0235,0.0510,0.0000,0.0,11,1,1,3,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,2,2,8,6,3,0,0
3,92.7500,2,7.0000,23,1347.9625,0.0083,0.0208,32.4142,0.0,11,2,2,6,2,3,0,0
0,0.0000,0,0.0000,17,1040.1000,0.0000,0.0133,128.8279,0.0,12,2,2,5,2,2,0,1
12,295.9619,1,0.0000,45,2033.8452,0.0000,0.0072,21.2324,0.0,11,2,2,9,2,3,0,0
3,115.5000,0,0.0000,55,1833.2446,0.0000,0.0083,18.6168,0.0,11,2,2,6,2,3,1,1
0,0.0000,0,0.0000,8,138.3750,0.0000,0.0250,0.0000,0.0,12,2,2,1,2,2,0,0
0,0.0000,0,0.0000,24,445.0000,0.0000,0.0333,0.0000,0.0,12,2,2,3,2,2,0,0
4,207.0000,0,0.0000,31,1592.2333,0.0000,0.0116,57.0655,0.0,12,2,2,4,1,3,0,0
0,0.0000,1,10.0000,88,2366.1921,0.0125,0.0305,0.0000,0.0,11,2,4,7,1,3,0,0
2,47.5000,0,0.0000,23,472.4167,0.0000,0.0330,0.0000,0.0,12,1,1,1,3,3,0,0
0,0.0000,0,0.0000,30,1438.0000,0.0000,0.0138,100.1656,0.0,11,4,1,1,3,3,0,1
0,0.0000,0,0.0000,9,125.5000,0.0074,0.0222,0.0000,0.0,11,3,2,4,2,3,0,0
0,0.0000,0,0.0000,8,143.2500,0.0000,0.0500,0.0000,0.0,12,2,2,1,1,3,0,0
0,0.0000,0,0.0000,2,145.5000,0.0000,0.0500,0.0000,0.0,11,1,1,3,2,2,0,0
0,0.0000,0,0.0000,5,117.7500,0.0000,0.0400,0.0000,0.0,12,1,1,1,2,3,0,0
8,269.0417,3,64.5000,171,6400.4301,0.0070,0.0176,4.2134,0.0,11,1,1,1,1,3,0,1
5,134.5000,0,0.0000,11,237.6667,0.0000,0.0182,0.0000,0.0,12,3,2,2,2,3,0,0
4,126.0769,2,43.3333,34,1395.4459,0.0389,0.0423,48.6607,0.0,11,3,2,1,10,3,0,1
2,67.5000,0,0.0000,45,1660.0000,0.0227,0.0375,0.0000,0.0,11,2,5,1,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,3,2,3,1,3,1,0
0,0.0000,0,0.0000,22,1368.0000,0.0045,0.0136,0.0000,0.0,11,2,5,7,3,3,0,0
5,85.5000,0,0.0000,30,2188.2583,0.0000,0.0078,45.5827,0.0,11,2,2,2,8,2,1,1
15,241.8542,1,27.5000,202,10014.2694,0.0040,0.0219,1.6068,0.0,11,2,2,1,2,3,0,1
3,130.5000,0,0.0000,24,876.5500,0.0031,0.0180,0.0000,0.0,11,1,1,1,8,3,0,0
0,0.0000,0,0.0000,116,3184.8157,0.0002,0.0226,0.0000,0.0,11,2,2,1,10,3,1,0
6,138.5000,0,0.0000,27,546.6071,0.0131,0.0347,0.0000,0.0,12,1,8,1,2,3,0,0
0,0.0000,0,0.0000,4,186.2500,0.0500,0.0667,0.0000,0.0,11,3,2,3,2,3,0,0
2,15.0000,0,0.0000,19,523.2500,0.0375,0.0467,28.1896,0.0,11,3,2,1,8,3,0,1
0,0.0000,0,0.0000,45,801.0500,0.0044,0.0194,0.0000,0.0,12,2,2,1,2,3,0,0
0,0.0000,0,0.0000,8,92.2500,0.0417,0.0667,0.0000,0.0,11,3,2,4,13,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,3,2,3,1,3,1,0
10,303.9280,0,0.0000,82,1853.2865,0.0000,0.0160,11.0194,0.0,12,2,2,3,2,3,0,0
0,0.0000,0,0.0000,16,1558.2500,0.0000,0.0132,0.0000,0.0,11,3,2,3,2,2,1,0
0,0.0000,0,0.0000,12,312.3500,0.0000,0.0417,0.0000,0.0,11,2,2,1,2,3,0,0
0,0.0000,0,0.0000,22,573.7500,0.0000,0.0182,0.0000,0.0,11,3,2,8,2,2,0,0
7,350.6000,9,406.9167,68,2435.7438,0.0026,0.0156,0.0000,0.0,12,1,1,1,2,3,0,0
0,0.0000,0,0.0000,16,241.4000,0.0292,0.0458,0.0000,0.0,11,3,2,6,13,3,0,0
0,0.0000,0,0.0000,49,2259.0476,0.0082,0.0347,0.0000,0.0,11,2,2,8,1,3,0,0
7,251.7500,0,0.0000,5,50.0000,0.0000,0.0500,0.0000,0.0,12,1,1,3,2,3,0,0
0,0.0000,0,0.0000,38,1338.7786,0.0111,0.0245,0.0000,0.0,11,1,1,1,3,3,1,0
0,0.0000,1,98.6667,94,3085.2500,0.0000,0.0061,0.0000,0.0,11,2,2,2,3,3,0,0
0,0.0000,0,0.0000,107,3723.5297,0.0011,0.0197,0.0000,0.0,11,2,2,1,2,3,0,0
5,65.5000,0,0.0000,27,354.5833,0.0143,0.0238,0.0000,0.0,11,1,1,8,1,3,0,0
1,14.0000,0,0.0000,50,1317.7958,0.0100,0.0215,0.0000,0.0,11,3,2,4,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,2,2,6,2,3,0,0
0,0.0000,0,0.0000,53,661.4455,0.0008,0.0065,0.0000,0.0,11,3,2,1,11,3,1,0
3,163.3333,0,0.0000,96,1949.6473,0.0074,0.0144,0.0000,0.0,12,1,1,1,1,3,0,0
1,65.5000,0,0.0000,51,1544.8552,0.0122,0.0278,0.0000,0.0,11,3,2,1,1,3,1,0
5,173.2632,0,0.0000,49,1465.5553,0.0238,0.0238,20.6672,0.0,11,3,2,3,1,3,0,1
0,0.0000,0,0.0000,1,70.5000,0.0000,0.1000,0.0000,0.0,11,2,10,1,3,3,0,0
0,0.0000,0,0.0000,49,3247.5833,0.0255,0.0372,0.0000,0.0,12,2,4,9,1,3,1,0
1,12.0000,0,0.0000,71,1733.6583,0.0000,0.0029,0.0000,0.0,11,8,2,1,3,3,1,0
0,0.0000,0,0.0000,9,82.5000,0.0000,0.0333,0.0000,0.0,12,2,2,1,1,3,0,0
2,13.0000,0,0.0000,13,477.5000,0.0125,0.0188,0.0000,0.0,12,2,5,1,1,3,0,0
1,45.5000,3,1021.6667,130,3376.0276,0.0075,0.0292,0.0000,0.0,12,2,2,1,1,3,0,0
0,0.0000,0,0.0000,33,629.8583,0.0061,0.0303,0.0000,0.0,11,2,2,3,1,3,1,0
13,249.3917,1,103.0000,71,2582.6997,0.0000,0.0139,6.7337,0.0,11,2,2,1,2,3,0,0
4,41.0000,0,0.0000,50,2428.3500,0.0205,0.0419,9.4429,0.0,11,2,5,3,3,3,1,0
0,0.0000,3,34.3000,137,4045.7266,0.0100,0.0217,0.0000,0.0,11,1,2,1,2,3,0,0
8,103.0000,0,0.0000,19,2081.5000,0.0000,0.0100,24.5471,0.0,11,2,2,3,2,2,1,1
10,187.6944,5,495.5000,122,2743.2131,0.0002,0.0051,1.4832,0.0,11,2,2,1,2,3,0,1
0,0.0000,0,0.0000,11,203.5000,0.0182,0.0424,0.0000,0.0,12,4,5,3,3,3,0,0
0,0.0000,0,0.0000,6,254.5000,0.0000,0.0333,0.0000,0.0,11,2,2,1,2,2,0,1
3,34.0000,0,0.0000,17,161.5500,0.0000,0.0185,0.0000,0.0,11,2,2,5,2,3,1,0
3,92.0000,0,0.0000,91,4155.6208,0.0026,0.0222,0.0000,0.0,11,1,2,1,2,3,1,0
2,12.6250,3,95.0000,29,1268.1250,0.0083,0.0380,25.0444,0.0,11,2,2,1,10,3,0,1
0,0.0000,0,0.0000,2,155.5000,0.1000,0.1500,0.0000,0.0,12,3,2,3,1,3,1,0
0,0.0000,0,0.0000,29,2374.5000,0.0000,0.0023,0.0000,0.0,11,2,5,1,2,3,0,0
5,216.2500,2,107.0000,39,1056.5114,0.0200,0.0317,0.0000,0.0,12,3,2,1,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,1,1,1,1,2,0,0
3,129.0000,0,0.0000,74,2378.2635,0.0053,0.0250,4.1415,0.0,11,2,6,9,1,3,0,1
3,21.0000,0,0.0000,109,2587.5304,0.0000,0.0104,0.0000,0.0,11,2,2,1,3,3,0,1
7,150.3750,0,0.0000,7,219.5833,0.0000,0.0182,0.0000,0.0,12,1,1,1,2,3,1,0
0,0.0000,0,0.0000,40,1542.3500,0.0000,0.0317,0.0000,0.0,11,2,2,1,2,3,1,1
1,55.5000,1,18.0000,19,444.7500,0.0000,0.0105,21.2113,0.0,11,2,5,1,10,2,0,1
4,66.0000,0,0.0000,52,1423.7905,0.0055,0.0085,0.0000,0.0,12,2,4,7,20,3,0,0
0,0.0000,0,0.0000,6,184.0000,0.0667,0.1167,0.0000,0.0,11,2,10,4,3,3,0,0
3,1528.2500,2,91.0000,60,1548.0863,0.0063,0.0259,22.9234,0.0,11,1,1,1,2,3,1,0
0,0.0000,0,0.0000,11,234.1000,0.0000,0.0222,0.0000,0.0,12,3,2,1,2,3,0,0
4,88.0000,1,1174.0000,173,6014.3984,0.0095,0.0251,1.5393,0.0,11,3,2,1,2,3,1,1
0,0.0000,0,0.0000,4,251.0000,0.0500,0.1000,0.0000,0.0,11,2,2,4,3,3,0,0
0,0.0000,0,0.0000,24,3181.5000,0.0028,0.0271,0.0000,0.0,11,2,2,1,13,3,1,0
0,0.0000,0,0.0000,10,383.0000,0.0000,0.0500,0.0000,0.0,11,2,2,9,2,2,1,0
0,0.0000,0,0.0000,16,530.6250,0.0000,0.0125,0.0000,0.0,11,2,5,3,3,3,1,0
1,47.5000,0,0.0000,10,1202.8750,0.0000,0.0255,0.0000,0.0,12,1,1,8,3,3,0,0
3,35.0000,0,0.0000,7,117.0833,0.0000,0.0444,0.0000,0.0,11,2,2,1,2,3,0,0
0,0.0000,3,38.5000,97,1835.5562,0.0200,0.0313,0.0000,0.0,11,1,1,3,2,3,1,0
0,0.0000,0,0.0000,27,867.7778,0.0000,0.0045,0.0000,0.0,12,2,2,3,1,2,0,0
4,31.7083,1,4.0000,51,946.3934,0.0225,0.0356,10.3718,0.0,11,1,1,3,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,2,13,9,20,3,0,0
4,52.6667,0,0.0000,41,2303.1833,0.0057,0.0159,0.0000,0.0,12,2,2,1,2,3,1,0
2,54.5000,0,0.0000,5,66.5000,0.0000,0.0286,0.0000,0.0,12,8,13,9,20,1,0,0
9,175.9345,4,54.5000,229,6606.7839,0.0037,0.0150,8.8968,0.0,11,2,2,1,2,3,0,1
0,0.0000,0,0.0000,2,15.0000,0.0000,0.1000,0.0000,0.0,12,2,2,9,1,3,0,0
4,42.0000,1,28.5000,34,1367.0000,0.0000,0.0020,0.0000,0.0,11,2,2,3,2,3,0,0
14,160.1115,6,1079.8333,154,7405.3603,0.0049,0.0215,8.5339,0.0,11,4,1,4,1,3,0,1
6,63.0833,0,0.0000,174,3486.3707,0.0094,0.0197,0.0000,0.0,11,1,1,1,2,3,0,1
0,0.0000,0,0.0000,11,1267.2500,0.0200,0.0300,0.0000,0.0,11,1,8,2,11,2,1,0
2,96.0000,0,0.0000,61,1260.5250,0.0000,0.0032,131.5040,0.0,11,2,2,7,10,3,1,1
0,0.0000,0,0.0000,42,2239.3639,0.0200,0.0355,0.0000,0.0,12,3,2,7,2,3,0,0
4,37.0000,0,0.0000,9,224.2500,0.0000,0.0154,0.0000,0.0,11,2,2,3,2,2,0,0
0,0.0000,3,16.0000,35,1621.7667,0.0079,0.0401,0.0000,0.0,11,2,2,1,2,3,1,0
6,71.2000,0,0.0000,101,3800.0892,0.0039,0.0240,3.1791,0.0,11,1,1,3,1,3,0,1
0,0.0000,0,0.0000,11,925.8988,0.0200,0.0295,0.0000,0.0,11,3,2,2,2,3,0,0
0,0.0000,0,0.0000,11,212.9167,0.0000,0.0091,0.0000,0.0,11,3,2,5,2,2,0,0
2,47.5000,1,17.0000,40,1202.9167,0.0158,0.0486,0.0000,0.0,11,2,6,1,3,3,0,0
10,162.2292,0,0.0000,101,2681.9981,0.0102,0.0214,4.1953,0.0,11,3,2,3,2,3,0,0
5,80.2500,0,0.0000,63,2618.6811,0.0058,0.0111,17.6094,0.0,11,3,2,1,8,3,0,1
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,1,1,3,2,3,0,0
0,0.0000,0,0.0000,9,740.1667,0.0000,0.0143,0.0000,0.0,11,3,2,1,1,3,0,0
2,30.7500,0,0.0000,150,4760.7783,0.0121,0.0191,0.0000,0.0,11,3,2,8,13,3,0,0
0,0.0000,0,0.0000,30,4262.9667,0.0000,0.0133,65.2952,0.0,12,2,10,7,1,3,1,1
0,0.0000,0,0.0000,10,130.7500,0.0400,0.0767,0.0000,0.0,11,3,2,1,3,3,0,0
0,0.0000,3,45.5000,117,3228.5021,0.0059,0.0190,0.0000,0.0,11,1,2,1,2,3,1,0
1,37.5000,0,0.0000,45,2018.3000,0.0057,0.0308,0.0000,0.0,11,2,2,2,2,3,0,0
0,0.0000,0,0.0000,4,47.0000,0.0000,0.0500,0.0000,0.0,11,3,2,6,1,3,0,0
1,0.0000,0,0.0000,21,658.2500,0.0355,0.0575,0.0000,0.0,11,3,2,5,13,3,0,0
0,0.0000,0,0.0000,6,109.2500,0.0000,0.0333,0.0000,0.0,12,8,13,9,20,1,0,0
17,195.4865,1,60.5000,94,2267.4726,0.0021,0.0082,4.5111,0.0,11,3,2,3,2,3,0,1
0,0.0000,0,0.0000,2,4.0000,0.0000,0.1000,0.0000,0.0,11,2,2,2,2,3,0,0
0,0.0000,0,0.0000,4,206.5000,0.0500,0.0500,0.0000,0.0,12,1,1,1,8,3,0,0
0,0.0000,0,0.0000,4,82.0000,0.0000,0.0500,0.0000,0.0,11,2,2,4,1,3,0,0
3,22.0000,0,0.0000,152,4251.7413,0.0039,0.0098,0.0000,0.0,11,2,2,1,10,3,0,1
7,644.5000,2,166.5000,31,1629.6417,0.0000,0.0261,0.0000,0.0,12,2,2,4,2,3,0,0
10,212.7616,4,109.0000,222,9049.5340,0.0085,0.0185,10.6694,0.0,11,1,2,3,2,3,1,0
0,0.0000,0,0.0000,9,125.5000,0.0000,0.0074,0.0000,0.0,11,2,2,7,11,3,0,0
4,76.0000,0,0.0000,186,5106.2630,0.0037,0.0236,0.0000,0.0,11,2,2,3,2,3,1,0
0,0.0000,3,191.3333,57,1315.4552,0.0000,0.0095,0.0000,0.0,11,3,2,3,2,3,1,1
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,2,2,1,3,3,0,0
0,0.0000,0,0.0000,13,98.6667,0.0154,0.0462,0.0000,0.0,12,2,2,3,13,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,2,2,4,1,3,0,0
1,6.3333,0,0.0000,36,1378.1667,0.0056,0.0266,0.0000,0.0,11,2,2,1,13,3,1,0
0,0.0000,0,0.0000,32,348.2500,0.0000,0.0108,0.0000,0.0,12,2,2,1,6,3,0,0
0,0.0000,0,0.0000,11,382.2500,0.0182,0.0636,0.0000,0.0,12,2,2,3,2,3,0,0
0,0.0000,0,0.0000,5,256.5000,0.0000,0.0400,0.0000,0.0,12,2,2,3,3,3,0,0
0,0.0000,0,0.0000,10,249.0000,0.0400,0.0640,0.0000,0.0,11,1,1,8,3,3,0,0
4,98.9167,0,0.0000,110,4096.7127,0.0027,0.0111,0.0000,0.0,11,1,2,6,2,3,0,0
1,18.0000,0,0.0000,62,1288.1306,0.0033,0.0091,13.6369,0.0,11,2,10,1,3,3,0,1
0,0.0000,0,0.0000,10,594.0000,0.0000,0.0317,0.0000,0.0,12,2,2,1,2,3,0,0
5,158.7000,0,0.0000,51,1364.2667,0.0077,0.0120,0.0000,0.0,11,3,2,3,2,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,1,1,5,1,3,0,0
0,0.0000,0,0.0000,11,189.2500,0.0273,0.0485,0.0000,0.0,12,2,5,1,1,3,0,0
4,98.5000,0,0.0000,9,281.7500,0.0000,0.0309,0.0000,0.0,12,1,1,3,2,3,0,0
7,87.9167,1,0.0000,46,1621.0254,0.0041,0.0205,6.0235,0.0,12,1,1,3,2,3,0,0
0,0.0000,0,0.0000,37,2323.1667,0.0108,0.0182,0.0000,0.0,11,1,2,4,2,3,0,0
14,324.0000,2,40.5000,12,338.2500,0.0000,0.0024,0.0000,0.0,12,1,1,1,10,3,1,0
3,38.0000,0,0.0000,2,15.0000,0.0000,0.0400,0.0000,0.0,11,2,2,1,2,2,0,0
0,0.0000,0,0.0000,7,459.6667,0.0286,0.0571,0.0000,0.0,11,2,2,1,3,3,0,0
3,30.5000,0,0.0000,79,2431.2430,0.0000,0.0056,0.0000,0.0,11,2,2,2,6,3,0,0
0,0.0000,0,0.0000,24,1151.0000,0.0000,0.0125,44.2038,0.0,11,2,2,3,8,2,1,1
0,0.0000,0,0.0000,12,155.0000,0.0667,0.0917,0.0000,0.0,11,4,2,1,1,3,0,0
0,0.0000,0,0.0000,4,32.0000,0.0000,0.0500,0.0000,0.0,12,2,2,3,2,3,0,0
0,0.0000,0,0.0000,37,1048.9803,0.0056,0.0241,0.0000,0.0,11,2,2,7,2,3,1,0
0,0.0000,0,0.0000,12,115.6667,0.0583,0.0917,0.0000,0.0,11,2,4,4,3,3,0,1
1,0.0000,0,0.0000,4,94.7500,0.0000,0.0533,0.0000,0.0,12,3,2,1,20,3,0,0
1,82.0000,0,0.0000,62,1243.1762,0.0065,0.0098,0.0000,0.0,12,1,1,6,2,3,0,0
1,120.5000,1,260.5000,22,1148.1667,0.0091,0.0364,7.5190,0.0,11,2,2,1,1,3,1,1
5,150.4444,0,0.0000,23,659.6361,0.0395,0.0566,0.0000,0.0,11,3,2,1,1,3,0,1
0,0.0000,0,0.0000,4,42.0000,0.0000,0.0500,0.0000,0.0,12,2,10,1,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,2,2,8,3,3,0,0
1,5.0000,0,0.0000,43,1990.1250,0.0012,0.0240,6.8898,0.0,12,2,2,3,3,3,0,0
2,33.5000,0,0.0000,23,398.4000,0.0000,0.0174,0.0000,0.0,12,2,2,3,6,3,0,0
1,42.5000,0,0.0000,67,2413.7544,0.0062,0.0103,0.0000,0.0,12,1,1,6,1,3,0,0
0,0.0000,0,0.0000,14,422.1667,0.0000,0.0238,0.0000,0.0,12,1,1,1,2,3,1,0
0,0.0000,0,0.0000,3,62.2500,0.0000,0.0667,0.0000,0.0,12,1,1,7,2,3,0,0
0,0.0000,1,35.5000,130,3313.4558,0.0076,0.0290,0.0000,0.0,11,2,2,1,2,3,1,0
0,0.0000,0,0.0000,9,651.0000,0.0000,0.0222,68.2587,0.0,11,2,2,2,2,3,0,1
0,0.0000,0,0.0000,2,96.0000,0.0000,0.0500,0.0000,0.0,11,2,4,3,2,2,0,0
0,0.0000,0,0.0000,8,126.2500,0.0000,0.0500,0.0000,0.0,12,2,2,3,2,2,1,0
0,0.0000,0,0.0000,2,11.5000,0.0000,0.1000,0.0000,0.0,12,3,2,1,2,3,1,0
1,42.5000,2,54.5000,47,3954.9500,0.0060,0.0237,0.0000,0.0,11,2,2,1,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,2,4,1,10,3,1,0
3,726.0000,0,0.0000,47,3993.8333,0.0020,0.0432,0.0000,0.0,11,2,2,9,2,3,0,0
0,0.0000,0,0.0000,14,1071.0833,0.0143,0.0290,0.0000,0.0,12,2,2,7,2,3,0,0
0,0.0000,0,0.0000,8,148.5000,0.0000,0.0143,0.0000,0.0,12,1,1,1,1,3,1,0
0,0.0000,0,0.0000,17,315.3000,0.0000,0.0278,0.0000,0.0,11,1,1,2,3,3,0,0
3,86.0000,0,0.0000,27,3188.4833,0.0172,0.0310,0.0000,0.0,12,2,5,4,2,3,0,0
0,0.0000,0,0.0000,19,1056.6583,0.0059,0.0412,0.0000,0.0,12,1,1,1,8,3,0,0
0,0.0000,0,0.0000,12,115.0000,0.0833,0.1000,0.0000,0.0,12,3,2,8,1,3,0,0
2,22.0000,3,41.5000,67,3397.9580,0.0000,0.0155,0.0000,0.0,12,2,2,2,2,3,1,0
4,23.3750,2,231.6000,35,996.1481,0.0061,0.0417,0.0000,0.0,11,2,2,5,2,3,1,0
7,201.5625,1,2.0000,95,5696.1660,0.0041,0.0234,19.3498,0.0,11,2,4,3,10,3,0,1
5,74.7500,3,86.7500,51,2003.3758,0.0000,0.0089,44.3355,0.0,11,2,2,7,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,2,2,7,10,3,1,0
5,235.6250,1,0.0000,14,629.2917,0.0000,0.0275,0.0000,0.0,11,2,4,1,8,3,0,0
0,0.0000,0,0.0000,29,819.5893,0.0034,0.0254,0.0000,0.0,11,3,2,1,3,3,0,0
2,109.0000,0,0.0000,9,652.5000,0.0000,0.0364,0.0000,0.0,12,2,2,3,2,3,0,0
0,0.0000,0,0.0000,40,974.0833,0.0068,0.0282,0.0000,0.0,11,2,2,1,3,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,3,2,4,11,3,1,0
8,133.4000,0,0.0000,38,2666.0667,0.0023,0.0166,17.0629,0.0,12,1,1,4,2,3,0,0
8,636.0000,0,0.0000,52,3374.0167,0.0000,0.0037,108.0894,0.0,11,2,2,3,13,3,0,1
5,237.2500,1,181.0000,63,3445.0125,0.0119,0.0282,0.0000,0.0,12,3,2,1,2,3,0,0
0,0.0000,0,0.0000,6,66.2500,0.0000,0.0667,0.0000,0.0,11,2,2,9,1,3,0,0
0,0.0000,0,0.0000,12,348.7500,0.0000,0.0278,0.0000,0.0,11,3,2,4,3,3,0,0
1,19.0000,0,0.0000,4,51.5000,0.0500,0.1000,0.0000,0.0,11,3,2,6,13,3,0,0
0,0.0000,0,0.0000,12,748.2500,0.0167,0.0222,0.0000,0.0,11,1,2,1,2,3,1,0
3,27.0000,0,0.0000,10,1579.3750,0.0125,0.0600,0.0000,0.0,11,2,2,1,2,3,0,0
0,0.0000,0,0.0000,2,11.0000,0.0889,0.1889,0.0000,0.0,12,2,2,2,2,3,1,0
0,0.0000,0,0.0000,6,104.6667,0.0000,0.0417,0.0000,0.0,12,3,2,1,10,3,0,0
3,74.5000,1,88.0000,113,3770.0217,0.0080,0.0190,14.8505,0.0,12,3,2,1,1,3,1,0
7,65.8333,2,39.6667,135,5520.1755,0.0030,0.0103,0.0000,0.0,12,2,2,1,1,3,0,0
0,0.0000,0,0.0000,2,171.0000,0.0000,0.1000,0.0000,0.0,11,3,2,1,13,3,1,0
0,0.0000,0,0.0000,7,130.0000,0.0571,0.0857,0.0000,0.0,11,2,5,9,10,3,1,0
0,0.0000,0,0.0000,2,22.0000,0.0000,0.1000,0.0000,0.0,11,3,2,3,3,3,0,0
0,0.0000,0,0.0000,20,1078.5831,0.0111,0.0259,0.0000,0.0,12,1,1,8,2,3,0,0
6,162.7000,6,205.0000,52,2983.3581,0.0101,0.0173,17.4767,0.0,11,3,2,4,2,3,0,0
0,0.0000,0,0.0000,9,69.7500,0.0889,0.1222,0.0000,0.0,12,2,2,1,3,3,0,0
7,722.2083,9,151.5000,238,10340.3692,0.0024,0.0163,3.8517,0.0,12,2,2,4,1,3,0,0
5,122.1000,3,158.5000,167,8701.8516,0.0024,0.0125,0.0000,0.0,11,2,2,1,2,3,0,0
1,250.5000,0,0.0000,1,0.0000,0.0000,0.1000,0.0000,0.0,11,2,2,9,13,3,0,0
4,69.8333,0,0.0000,133,4885.0491,0.0030,0.0087,15.9554,0.0,11,1,2,1,2,3,1,0
5,158.5000,2,15.0000,34,2193.3833,0.0000,0.0243,0.0000,0.0,11,1,1,1,2,3,1,1
10,84.4375,3,147.0000,35,1092.3542,0.0051,0.0349,0.0000,0.0,11,2,5,9,8,3,1,0
0,0.0000,0,0.0000,16,977.1250,0.0000,0.0125,0.0000,0.0,12,2,2,1,2,3,1,0
7,79.5000,2,31.5000,65,5410.9567,0.0029,0.0190,0.0000,0.0,11,2,2,3,2,3,0,0
2,268.0000,2,84.0000,46,1679.6667,0.0120,0.0260,0.0000,0.0,11,3,2,1,13,3,1,0
